Date,ONI,dONI,Copper,Aluminum,Nickel,ret_Copper,ret_Aluminum,ret_Nickel
1998-01-01,2.2,-0.19999999999999973,1687.60000986328,1485.47497558594,5489.0,-4.283128403503689,-2.9875462187408885,-7.936378157729429
1998-02-01,1.9,-0.30000000000000027,1663.99998604431,1465.17504882813,5367.25,-1.4083073100423782,-1.3759847407642134,-2.2430416500213823
1998-03-01,1.4,-0.5,1747.15916341095,1438.31823730469,5397.04541015625,4.876679969323572,-1.850018227428496,0.5535984496189528
1998-04-01,1.0,-0.3999999999999999,1800.12507817535,1417.55004882813,5391.0,2.986501665772323,-1.4544476499685821,-0.1120761094195899
1998-05-01,0.4,-0.6,1731.65792903595,1364.31579589844,5016.84228515625,-3.8776860285313575,-3.8277009267838835,-7.193018754759706
1998-06-01,-0.1,-0.5,1656.59518632507,1305.52380371094,4456.90478515625,-4.431488665574612,-4.404871214751882,-11.834617817510562
1998-07-01,-0.6,-0.5,1655.66672697449,1312.66662597656,4332.619140625,-0.05606195398799585,0.545631815440828,-2.828228923859477
1998-08-01,-0.8,-0.20000000000000007,1619.92507875671,1310.55004882813,4078.0,-2.1823883388409904,-0.16137268629590196,-6.056556935597079
1998-09-01,-1.0,-0.19999999999999996,1646.77269191284,1341.88635253906,4100.9091796875,1.6437527766442805,2.3629416133406522,0.5602028118140367
1998-10-01,-1.1,-0.10000000000000009,1585.49992534637,1303.70458984375,3870.45458984375,-3.791766034920041,-2.8866453512034873,-5.783673505129094
1998-11-01,-1.3,-0.19999999999999996,1573.72497511139,1295.30004882813,4117.25,-0.745436309939862,-0.6467530058726467,6.181349955306814
1998-12-01,-1.5,-0.19999999999999996,1475.76309447174,1250.39477539063,3865.76318359375,-6.427019661612565,-3.5283044484483383,-6.302634204599578
1999-01-01,-1.5,0.0,1432.00002842255,1219.40002441406,4264.0,-3.010311980890812,-2.5100367253026334,9.80485641373594
1999-02-01,-1.2,0.30000000000000004,1412.95,1186.475,4623.25,-1.3392371014476545,-2.737222821630514,8.08902341193054
1999-03-01,-0.9,0.29999999999999993,1378.47727272727,1179.86363636364,5002.95454545455,-2.470025298514056,-0.5587856900615584,7.893072602412943
1999-04-01,-0.8,0.09999999999999998,1463.725,1277.85,5054.75,6.0005091977649805,7.97801087787926,1.0299748258294272
1999-05-01,-0.8,0.0,1510.44736842105,1323.13157894737,5395.78947368421,3.142132106028228,3.482235699935199,6.529052706415683
1999-06-01,-0.8,0.0,1422.15909090909,1315.52272727273,5194.77272727273,-6.022967402534185,-0.5767237297090055,-3.7966047094663224
1999-07-01,-0.9,-0.09999999999999998,1639.18181818182,1403.36363636364,5696.36363636364,14.202102259628546,6.4637854524252525,9.217513749090855
1999-08-01,-0.9,0.0,1646.7380952381,1421.69047619048,6431.42857142857,0.4599193270035329,1.297468734742413,12.136867369759763
1999-09-01,-1.0,-0.09999999999999998,1749.68181818182,1492.06818181818,7029.09090909091,6.063753395677907,4.831655925823242,8.886069511848582
1999-10-01,-1.1,-0.10000000000000009,1723.28571428571,1473.33333333333,7317.61904761905,-1.5201185694745156,-1.263579158549799,4.022762680205894
1999-11-01,-1.3,-0.19999999999999996,1726.77272727273,1472.43181818182,7946.81818181818,0.2021423250336163,-0.06120753918157362,8.248661150742365
1999-12-01,-1.5,-0.19999999999999996,1764.88235294118,1554.73529411765,8073.23529411765,2.1829841828007623,5.438997024769332,1.5782685946103214
2000-01-01,-1.5,0.0,1843.85,1679.85,8315.25,4.377174431706532,7.739920143730306,2.95368725410885
2000-02-01,-1.3,0.19999999999999996,1807.025,1679.425,9583.75,-2.0173930323174716,-0.02530307892438799,14.197777755253327
2000-03-01,-1.0,0.30000000000000004,1739.8,1579.64,10255.4,-3.791168250886212,-6.1254499949144225,6.773544023592493
2000-04-01,-0.8,0.19999999999999996,1681.9075,1458.745,9746.5,-3.384159810747178,-7.962049595564924,-5.089614992282954
2000-05-01,-0.7,0.10000000000000009,1785.09782608696,1468.0652173913,10122.9130434783,5.954465227656769,0.6368878200751382,3.789322638042947
2000-06-01,-0.6,0.09999999999999998,1752.07272727273,1509.37272727273,8384.31818181818,-1.8673715607340213,2.774879689564269,-18.843839465028722
2000-07-01,-0.5,0.09999999999999998,1803.14285714286,1564.37619047619,8174.80952380952,2.8731671453677166,3.5792992078151897,-2.530566126214673
2000-08-01,-0.4,0.09999999999999998,1857.12391304348,1530.3347826087,8038.4347826087,2.9497833578564503,-2.200062056418073,-1.6823031213569095
2000-09-01,-0.4,0.0,1961.89285714286,1602.30952380952,8624.80952380952,5.488074296718359,4.595951721971403,7.040849301907848
2000-10-01,-0.5,-0.09999999999999998,1894.37272727273,1501.24545454545,7650.63636363636,-3.502198154733538,-6.515097422312799,-11.98540493097191
2000-11-01,-0.8,-0.30000000000000004,1795.60227272727,1475.55454545455,7350.59090909091,-5.3547275460065435,-1.726118447215974,-4.000812337998916
2000-12-01,-0.8,0.0,1852.4,1569.055,7318.8,3.114160197937643,6.143964515571643,-0.4334325679584694
2001-01-01,-0.8,0.0,1787.05681818182,1619.87727272727,6975.90909090909,-3.5912064663417453,3.1876861487637242,-4.798372527958605
2001-02-01,-0.5,0.30000000000000004,1766.125,1607.03,6546.8,-1.1782149857207713,-0.7962633891585469,-6.348627417909647
2001-03-01,-0.4,0.09999999999999998,1742.15909090909,1512.17272727273,6165.18181818182,-1.3662680259678872,-6.084024606023686,-6.005875246786907
2001-04-01,-0.3,0.10000000000000003,1665.97222222222,1499.48333333333,6363.11111111111,-4.471633057450841,-0.8426904517856215,3.159979798013879
2001-05-01,-0.2,0.09999999999999998,1684.85,1542.39047619048,7086.47619047619,1.1267668800580388,2.8212865856940716,10.767077961482663
2001-06-01,-0.1,0.1,1610.46904761905,1470.83333333333,6674.33333333333,-4.515106857846796,-4.750433659474229,-5.991888163428527
2001-07-01,0.0,0.1,1526.77045454545,1418.62272727273,5962.54545454546,-5.337078001782292,-3.6142643016876974,-11.27718445531496
2001-08-01,-0.1,-0.1,1466.41136363636,1377.84545454545,5525.63636363636,-4.033652361775086,-2.9165476271413304,-7.60990598793132
2001-09-01,-0.1,0.0,1427.69736842105,1345.995,5057.65,-2.6755252274481833,-2.3387497797629386,-8.849647116760018
2001-10-01,-0.3,-0.19999999999999998,1377.37608695652,1283.53043478261,4830.78260869565,-3.5882611605456916,-4.751908312196207,-4.589346321757937
2001-11-01,-0.3,0.0,1434.29318181818,1334.45454545455,5131.31818181818,4.049186866540744,3.890819479330787,6.035409637061484
2001-12-01,-0.3,0.0,1472.84705882353,1348.72352941176,5315.82352941176,2.652513072890006,1.0635983205507848,3.5325362481927414
2002-01-01,-0.1,0.19999999999999998,1508.22727272727,1371.36363636364,6061.36363636364,2.3737667217000435,1.6646988430419007,13.124685309240647
2002-02-01,0.1,0.2,1561.3675,1371.08,6039.95,3.462707024635492,-0.020684936666715004,-0.35390635029450834
2002-03-01,0.1,0.0,1607.3925,1404.985,6543.2,2.905126103156608,2.4427876126146053,8.003060867186385
2002-04-01,0.2,0.1,1588.57142857143,1370.38571428571,6956.80952380952,-1.1778161098352058,-2.493438308373097,6.12946250579931
2002-05-01,0.3,0.09999999999999998,1597.02272727273,1344.42727272727,6771.18181818182,0.530596059349886,-1.912414065511303,-2.704532886776434
2002-06-01,0.5,0.2,1650.59444444444,1356.93333333333,7147.61111111111,3.299439203070964,0.9259148834235731,5.4102551915656605
2002-07-01,0.6,0.09999999999999998,1588.2847826087,1337.8652173913,7137.69565217391,-3.848081150837146,-1.4152029421712342,-0.1388204074837418
2002-08-01,0.6,0.0,1482.91666666667,1293.35714285714,6736.85714285714,-6.864381170880307,-3.3833948022570226,-5.779646957613416
2002-09-01,0.8,0.20000000000000007,1478.93333333333,1301.7,6664.95238095238,-0.2689761962892945,0.6429828267033422,-1.073070793169606
2002-10-01,1.0,0.19999999999999996,1486.17173913043,1311.46086956522,6818.91304347826,0.488240382664884,0.7470580992311682,2.2837272402425057
2002-11-01,1.2,0.19999999999999996,1581.03571428571,1373.26666666667,7314.80952380952,6.187663661530873,4.605064634313472,7.020091364501013
2002-12-01,1.1,-0.09999999999999987,1592.96428571429,1375.8619047619,7206.33333333333,0.7516463509425364,0.18880447376252718,-1.4940726005063354
2003-01-01,0.9,-0.20000000000000007,1650.311363636364,1379.268181818182,8032.806818181818,3.536736418140851,0.24726809150781293,10.857373937118986
2003-02-01,0.6,-0.30000000000000004,1682.145,1421.535,8607.9,1.910578938765095,3.0184218205674185,6.914637787617117
2003-03-01,0.4,-0.19999999999999996,1655.692857142857,1386.52380952381,8339.619047619048,-1.5850198710655405,-2.4937515364189977,-3.1662848667702193
2003-04-01,0.0,-0.4,1587.8675,1334.29,7930.525,-4.182764496442903,-3.840044314819746,-5.029829984101042
2003-05-01,-0.2,-0.2,1651.1,1400.3975,8347.725,3.9049811399026524,4.8356809720838,5.126980890744726
2003-06-01,-0.1,0.1,1685.107142857143,1410.516666666667,8839.02380952381,2.0387415592521663,0.7199942638400181,5.718739511463156
2003-07-01,0.1,0.2,1712.826086956522,1440.880434782609,8831.7,1.6315540720330368,2.129827226363279,-0.08289201984137406
2003-08-01,0.1,0.0,1756.725,1457.225,9359.875,2.530659139644431,1.1279602400473543,5.808441413294041
2003-09-01,0.2,0.1,1789.670454545455,1416.577272727273,9995.772727272726,1.8580219132677378,-2.8290351522111123,6.573034064748562
2003-10-01,0.2,0.0,1925.582608695652,1477.223913043478,11040.28260869565,7.319707651955287,4.1921001280219805,9.938836278809049
2003-11-01,0.3,0.09999999999999998,2053.275,1511.585,12052.375,6.42075035656875,2.2994177230671653,8.77110968165482
2003-12-01,0.3,0.0,2202.035714285714,1557.778571428571,14185.20952380952,6.994617780776657,3.0102044562513974,16.293810300094513
2004-01-01,0.3,0.0,2421.47619047619,1608.892857142857,15089.33333333333,9.499509307053078,3.228546232815166,6.178825348304429
2004-02-01,0.3,0.0,2751.7175,1685.225,15099.35,12.784791192451728,4.635280997259894,0.06636041011560678
2004-03-01,0.2,-0.09999999999999998,3000.282608695652,1657.354347826087,13786.54347826087,8.648122494416732,-1.6676521445152304,-9.095869037383686
2004-04-01,0.1,-0.1,2926.975,1731.68,12725.9,-2.4737020625004824,4.386947096274785,-8.005371931182736
2004-05-01,0.1,0.0,2728.460526315789,1625.25,11228.60526315789,-7.023192613932405,-6.343038546225799,-12.517472321743206
2004-06-01,0.2,0.1,2689.045454545455,1682.029545454545,13599.36363636364,-1.4551259337145517,3.433947696261619,19.15584365697587
2004-07-01,0.4,0.2,2816.795454545455,1707.840909090909,15020.06818181818,4.641359413457646,1.5228819402739013,9.936418552429238
2004-08-01,0.5,0.09999999999999998,2844.202380952381,1692.071428571429,13639.61904761905,0.9682794918672855,-0.9276470707065165,-9.64084627625894
2004-09-01,0.6,0.09999999999999998,2903.170454545455,1731.0,13430.36363636364,2.052072992518106,2.2745800433340513,-1.546063637331585
2004-10-01,0.6,0.0,3009.404761904762,1830.357142857143,14378.47619047619,3.5938905678165156,5.581183164924219,6.821429280357982
2004-11-01,0.6,0.0,3130.309090909091,1817.340909090909,14089.51227272727,3.9389445080693974,-0.7136714073807227,-2.030166922035903
2004-12-01,0.7,0.09999999999999998,3139.785714285714,1852.909523809524,13764.97619047619,0.3022802967731053,1.9382725471447593,-2.330330129670699
2005-01-01,0.6,-0.09999999999999998,3168.1,1836.175,14563.75,0.8977485377169359,-0.9072515680788484,5.6408155673709715
2005-02-01,0.6,0.0,3247.1,1882.775,15415.6,2.4630251195286945,2.506214880007729,5.684441915543914
2005-03-01,0.4,-0.19999999999999996,3378.904761904762,1987.5,16239.90476190476,3.978933173899435,5.413081518610685,5.209148659415241
2005-04-01,0.4,0.0,3389.809523809524,1891.988095238095,16138.33333333333,0.32221101021239207,-4.9249389093914075,-0.6274075906221199
2005-05-01,0.3,-0.10000000000000003,3241.9,1741.45,17002.25,-4.461415446651351,-8.291007892210622,5.214829384413022
2005-06-01,0.1,-0.19999999999999998,3529.727272727273,1731.943181818182,16113.18181818182,8.50610304294257,-0.5474094883040515,-5.370800476823234
2005-07-01,0.0,-0.1,3608.47619047619,1783.261904761905,14587.59523809524,2.2064967220961407,2.9200213385817797,-9.946615713303153
2005-08-01,-0.1,-0.1,3791.909090909091,1871.272727272727,14962.0,4.958403485817797,4.817458414796505,2.5342127111962043
2005-09-01,-0.1,0.0,3850.659090909091,1837.693181818182,14154.54545454545,1.5374715902840563,-1.8107722640023916,-5.547784740863015
2005-10-01,-0.3,-0.19999999999999998,4056.166666666667,1934.142857142857,12431.11904761905,5.199403074004039,5.115318091661258,-12.983287660510179
2005-11-01,-0.6,-0.3,4278.159090909091,2056.970454545455,12235.04545454545,5.328444128764609,6.156998673881198,-1.5898517424476566
2005-12-01,-0.8,-0.20000000000000007,4577.025,2250.9,13490.45,6.75264256301169,9.00958890411827,9.767761569428757
2006-01-01,-0.9,-0.09999999999999998,4743.857142857143,2383.302380952381,14660.80952380952,3.580132426662175,5.715694470283239,8.319588713280268
2006-02-01,-0.8,0.09999999999999998,4974.975,2453.375,14974.5,4.756979745601875,2.897754668361774,2.1170839623358972
2006-03-01,-0.6,0.20000000000000007,5123.673913043478,2432.478260869565,14925.47826086957,2.9451397396512036,-0.8554029535836172,-0.3279051417825585
2006-04-01,-0.4,0.19999999999999996,6404.444444444444,2623.858333333333,18028.88888888889,22.312045092628807,7.573528271498642,18.890570658607153
2006-05-01,-0.2,0.2,8059.190476190476,2852.071428571429,21131.33333333333,22.982092048206937,8.33996665163168,15.878152144201074
2006-06-01,0.0,0.2,7222.772727272727,2490.954545454545,20585.90909090909,-10.957420084641534,-13.537955871523266,-2.6150114041966432
2006-07-01,0.1,0.1,7726.738095238095,2511.833333333333,26185.71428571429,6.744788019254244,0.8346909605144504,24.06071887596024
2006-08-01,0.3,0.19999999999999998,7690.25,2461.552272727273,30468.86363636364,-0.4733500881251018,-2.0220742091580313,15.149129200454858
