month,train_end,test_end,spec,train_n,train_r,train_p,alpha,beta,x,prediction,actual,position,turnover,strategy_net
2025-05,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,-0.005173848105043177,0.01271338477587014,0.06873730388417165,1.0,1.0,0.06673730388417165
2025-06,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,-0.016125950658545385,0.01496536403825616,-0.019591624601845936,1.0,0.0,-0.019591624601845936
2025-07,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.011927627704298338,0.009196966929096231,-0.08724502104711007,1.0,0.0,-0.08724502104711007
2025-08,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.032296572935477386,0.005008689652362402,-0.07143643325436422,1.0,0.0,-0.07143643325436422
2025-09,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,-0.0015728801984122853,0.01197295114583102,-0.12035951965713476,1.0,0.0,-0.12035951965713476
2025-10,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,-0.11320124666177289,0.034926056738247946,-0.02708151541785586,1.0,0.0,-0.02708151541785586
2025-11,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.03304194606357047,0.004855425489704551,-0.08260732412421401,1.0,0.0,-0.08260732412421401
2025-12,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.03161741942439367,0.00514833768939143,-0.03572714581838499,1.0,0.0,-0.03572714581838499
2026-01,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.03133797084832235,0.005205798108077399,0.10542121446450148,1.0,0.0,0.10542121446450148
2026-02,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,-0.0029337192745755303,0.01225276786266629,0.0864732375417736,1.0,0.0,0.0864732375417736
2026-03,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.021223373136738388,0.007285569018054898,-0.08087374653933388,1.0,0.0,-0.08087374653933388
2026-04,2025-04,2026-04,Aluminum return lag 6,60,-0.17023582441575036,0.19345784585612003,0.011649534379804719,-0.20562072454899483,0.0508989840499936,0.0011836484006373035,0.07646151618805597,1.0,0.0,0.07646151618805597
2026-05,2026-04,2026-07,Aluminum return lag 2,72,-0.1309559031112812,0.272868705521655,0.00733986408530418,-0.16969851125753851,0.0956794726293495,-0.008896799977802834,-0.10166468016299568,-1.0,2.0,0.09766468016299568
2026-06,2026-04,2026-07,Aluminum return lag 2,72,-0.1309559031112812,0.272868705521655,0.00733986408530418,-0.16969851125753851,0.0635827206851296,-0.0034500289566662123,0.15131159289040674,-1.0,0.0,-0.15131159289040674
2026-07,2026-04,2026-07,Aluminum return lag 2,72,-0.1309559031112812,0.272868705521655,0.00733986408530418,-0.16969851125753851,0.017605819197079597,0.00435218277809038,-0.1715254464240692,1.0,2.0,-0.1755254464240692
