month,train_end,test_end,spec,train_n,train_r,train_p,alpha,beta,x,prediction,actual,position,turnover,strategy_net
2025-04,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.1,0.00496169606287153,0.13770651088713848,1.0,1.0,0.13570651088713848
2025-05,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.1,0.00496169606287153,0.0546196948378439,1.0,0.0,0.0546196948378439
2025-06,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.1,0.00496169606287153,-0.030699554060431566,1.0,0.0,-0.030699554060431566
2025-07,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.1,0.00496169606287153,-0.02123968711406299,1.0,0.0,-0.02123968711406299
2025-08,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.09999999999999998,0.004961696062871532,-0.07299014763167921,1.0,0.0,-0.07299014763167921
2025-09,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.10000000000000003,0.004961696062871528,-0.017044807534547957,1.0,0.0,-0.017044807534547957
2025-10,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,-0.09999999999999998,0.004961696062871532,0.03777482471134519,1.0,0.0,0.03777482471134519
2025-11,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,0.3,0.028775864665533668,-0.06441882335477,1.0,0.0,-0.06441882335477
2025-12,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,0.1,0.016868780364202602,-0.07752561847435668,1.0,0.0,-0.07752561847435668
2026-01,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,0.1,0.016868780364202602,0.06291110754219797,1.0,0.0,0.06291110754219797
2026-02,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,0.0,0.010915238213537065,0.10330213270556676,1.0,0.0,0.10330213270556676
2026-03,2025-03,2026-03,dONI lag 6,60,0.2004094901071477,0.12470221597923324,0.010915238213537065,0.059535421506655355,0.0,0.010915238213537065,-0.05042701856302134,1.0,0.0,-0.05042701856302134
2026-04,2026-03,2026-07,dONI lag 5,72,0.1604928379502615,0.17806354905244376,0.009990905287538644,0.0525528850839961,-0.19999999999999998,-0.0005196717292605766,0.06722008562198578,-1.0,2.0,-0.07122008562198578
2026-05,2026-03,2026-07,dONI lag 5,72,0.1604928379502615,0.17806354905244376,0.009990905287538644,0.0525528850839961,-0.10000000000000003,0.004735616779139032,-0.13873109721299492,1.0,2.0,-0.14273109721299493
2026-06,2026-03,2026-07,dONI lag 5,72,0.1604928379502615,0.17806354905244376,0.009990905287538644,0.0525528850839961,-0.19999999999999996,-0.0005196717292605749,0.09755648933426997,-1.0,2.0,-0.10155648933426997
2026-07,2026-03,2026-07,dONI lag 5,72,0.1604928379502615,0.17806354905244376,0.009990905287538644,0.0525528850839961,0.0,0.009990905287538644,-0.07693052299587322,1.0,2.0,-0.08093052299587322
