month,train_end,test_end,spec,train_n,train_r,train_p,alpha,beta,x,prediction,actual,position,turnover,strategy_net
2025-05,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.30000000000000004,0.03560248299751183,0.06873730388417165,1.0,1.0,0.06673730388417165
2025-06,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.3999999999999999,0.04378031253384923,-0.019591624601845936,1.0,0.0,-0.019591624601845936
2025-07,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.4,0.043780312533849244,-0.08724502104711007,1.0,0.0,-0.08724502104711007
2025-08,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.2,0.027424653461174398,-0.07143643325436422,1.0,0.0,-0.07143643325436422
2025-09,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.1,0.019246823924836974,-0.12035951965713476,1.0,0.0,-0.12035951965713476
2025-10,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.1,0.019246823924836974,-0.02708151541785586,1.0,0.0,-0.02708151541785586
2025-11,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.1,0.019246823924836974,-0.08260732412421401,1.0,0.0,-0.08260732412421401
2025-12,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.1,0.019246823924836974,-0.03572714581838499,1.0,0.0,-0.03572714581838499
2026-01,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.09999999999999998,0.019246823924836974,0.10542121446450148,1.0,0.0,0.10542121446450148
2026-02,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.10000000000000003,0.01924682392483698,0.0864732375417736,1.0,0.0,0.0864732375417736
2026-03,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,-0.09999999999999998,0.019246823924836974,-0.08087374653933388,1.0,0.0,-0.08087374653933388
2026-04,2025-04,2026-04,dONI lag 11,60,-0.22130088154999714,0.08926840925482966,0.011068994388499554,-0.08177829536337422,0.3,-0.013464494220512713,0.07646151618805597,-1.0,2.0,-0.08046151618805597
2026-05,2026-04,2026-07,dONI lag 5,72,0.13852609074149205,0.24585910175800907,0.006288153944608167,0.05100691260316075,-0.10000000000000003,0.0011874626842920902,-0.10166468016299568,1.0,2.0,-0.10566468016299568
2026-06,2026-04,2026-07,dONI lag 5,72,0.13852609074149205,0.24585910175800907,0.006288153944608167,0.05100691260316075,-0.19999999999999996,-0.0039132285760239815,0.15131159289040674,-1.0,2.0,-0.15531159289040675
2026-07,2026-04,2026-07,dONI lag 5,72,0.13852609074149205,0.24585910175800907,0.006288153944608167,0.05100691260316075,0.0,0.006288153944608167,-0.1715254464240692,1.0,2.0,-0.1755254464240692
