ticker,company,subsector,benchmark,signal,horizon_months,n,r,slope,hac_t,p,confidence,q_bh_global,q_bh_family,p_over_50pct
SLB,SLB,Oilfield services,XLE,ONI,3,272,-0.10985271691496995,-0.012814044229497147,-1.5049773789338012,0.13349879361020653,0.8665012063897934,0.32039710466449567,0.3955519810672786,False
SLB,SLB,Oilfield services,XLE,ONI,6,269,-0.05227339250807011,-0.008104203691652167,-0.5485961100895818,0.5837410809607891,0.41625891903921086,0.7543730892416353,0.9126359565239053,True
SLB,SLB,Oilfield services,XLE,ONI,12,263,-0.011082282560358075,-0.0022411228031000083,-0.08119843174537526,0.9353463766471604,0.06465362335283964,0.9732759150012849,0.9773236126407123,True
SLB,SLB,Oilfield services,XLE,dONI,1,274,-0.08509800556073946,-0.023858942505283323,-1.3748058951062594,0.17032309060507708,0.8296769093949229,0.3622060660968728,0.4654833808461926,False
SLB,SLB,Oilfield services,XLE,dONI,3,272,-0.20655759683017466,-0.09865225858064691,-2.397248350171987,0.017198604096676284,0.9828013959033237,0.08834256591985461,0.0867650200998572,False
SLB,SLB,Oilfield services,XLE,dONI,6,269,-0.23096338768100752,-0.14694151087081245,-2.4351264224226874,0.0155416977024866,0.9844583022975134,0.08807406767934843,0.0867650200998572,False
SLB,SLB,Oilfield services,XLE,dONI,12,263,-0.03291818568088838,-0.027368283487423928,-0.3588723937894701,0.7199806838212867,0.28001931617871334,0.870192481165296,0.9773236126407123,True
MPC,Marathon Petroleum,Refining,SPY,ONI,1,180,-0.16820845999173822,-0.02082557253669045,-2.215209608344698,0.028014365749025508,0.9719856342509745,0.10945147548456478,0.09861056743656979,False
MPC,Marathon Petroleum,Refining,SPY,ONI,3,178,-0.3152571847993148,-0.06437059913661777,-3.2848147508801144,0.0012314032896081119,0.9987685967103919,0.04137515053083256,0.03612116316183795,False
MPC,Marathon Petroleum,Refining,SPY,ONI,6,175,-0.4046831289361701,-0.11459137547745879,-3.376839186019567,0.0009055939920107519,0.9990944060079893,0.038932407888236945,0.03612116316183795,False
MPC,Marathon Petroleum,Refining,SPY,ONI,12,169,-0.4908427515910711,-0.19648132386114386,-2.795929485899346,0.005781979315291453,0.9942180206847085,0.06938375178349744,0.05653490886062754,False
